id,date,catalogDate,year,x,mission,vehicle,variant,booster,boosterFlight,turnaroundDays,previousDate,pad,launchCode,source
2026-042,2026-03-04T10:52:20Z,2026 Mar  4 1052:20,2026,2026.171104134957,Starlink Group 10-40,Falcon 9,FT5,B1080,25,44.4727,2026-01-18T23:31:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-044,2026-03-08T11:00:19Z,2026 Mar  8 1100:19,2026,2026.1820782280568,Starlink Group 17-18,Falcon 9,FT5,B1097,7,41.7289,2026-01-25T17:30:39Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-045,2026-03-10T04:19:00Z,2026 Mar 10 0419:00,2026,2026.1867941400305,Echostar 25,Falcon 9,FT5,B1085,14,54.4241,2026-01-14T18:08:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-049,2026-03-13T14:57:59Z,2026 Mar 13 1457:59,2026,2026.1962290398276,Starlink Group 17-31,Falcon 9,FT5,B1071,32,38.9658,2026-02-02T15:47:11Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-050,2026-03-14T12:37:10Z,2026 Mar 14 1237:10,2026,2026.1987008498224,Starlink Group 10-48,Falcon 9,FT5,B1095,6,43.2189,2026-01-30T07:22:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-053,2026-03-17T05:19:09Z,2026 Mar 17 0519:09,2026,2026.2060866628615,Starlink Group 17-24,Falcon 9,FT5,B1088,14,37.3479,2026-02-07T20:58:09Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-054,2026-03-17T13:27:34Z,2026 Mar 17 1327:34,2026,2026.2070159183156,Starlink Group 10-46,Falcon 9,FT5,B1090,11,29.2277,2026-02-16T07:59:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-055,2026-03-19T14:20:10Z,2026 Mar 19 1420:10,2026,2026.2125954464739,Starlink Group 10-33,Falcon 9,FT5,B1077,27,27.5267,2026-02-20T01:41:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-057,2026-03-20T21:51:49Z,2026 Mar 20 2151:49,2026,2026.2161944761542,Starlink Group 17-15,Falcon 9,FT5,B1100,4,37.1947,2026-02-11T17:11:29Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-059,2026-03-22T14:47:00Z,2026 Mar 22 1447:00,2026,2026.2208656773212,Starlink Group 10-62,Falcon 9,FT5,B1078,27,20.4933,2026-03-02T02:56:40Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-063,2026-03-26T23:03:19Z,2026 Mar 26 2303:19,2026,2026.2327688673263,Starlink Group 17-17,Falcon 9,FT5,B1081,23,39.8773,2026-02-15T01:59:59Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-067,2026-03-30T11:02:00Z,2026 Mar 30 1102:00,2026,2026.2423554033485,Transporter-16,Falcon 9,FT5,B1093,12,32.864,2026-02-25T14:17:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-068,2026-03-30T21:15:00Z,2026 Mar 30 2115:00,2026,2026.2435216894978,Starlink Group 10-44,Falcon 9,FT5,B1067,34,36.7277,2026-02-22T03:47:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-070,2026-04-02T11:55:10Z,2026 Apr  2 1155:10,2026,2026.250675735667,Starlink Group 10-58,Falcon 9,FT5,B1085,15,23.3168,2026-03-10T04:19:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-077,2026-04-11T05:04:19Z,2026 Apr 11 0504:19,2026,2026.2745515918316,Starlink Group 17-21,Falcon 9,FT5,B1063,32,48.8333,2026-02-21T09:04:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-079,2026-04-11T11:41:21Z,2026 Apr 11 1141:21,2026,2026.2753069824962,Cygnus NG-24,Falcon 9,FT5,B1094,7,114.9161,2025-12-17T13:42:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-081,2026-04-14T09:33:10Z,2026 Apr 14 0933:10,2026,2026.2832822805683,Starlink Group 10-24,Falcon 9,FT5,B1080,26,40.945,2026-03-04T10:52:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-082,2026-04-15T04:29:50Z,2026 Apr 15 0429:50,2026,2026.2854448883816,Starlink Group 17-27,Falcon 9,FT5,B1082,21,44.7633,2026-03-01T10:10:39Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-086,2026-04-19T16:03:09Z,2026 Apr 19 1603:09,2026,2026.297722888128,Starlink Group 17-22,Falcon 9,FT5,B1097,8,42.2103,2026-03-08T11:00:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-087,2026-04-21T06:53:25Z,2026 Apr 21 0653:25,2026,2026.3021564244038,GPS III SV10,Falcon 9,FT5,B1095,7,37.7613,2026-03-14T12:37:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-089,2026-04-23T03:23:09Z,2026 Apr 23 0323:09,2026,2026.307235825723,Starlink Group 17-14,Falcon 9,FT5,B1100,5,33.2301,2026-03-20T21:51:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-094,2026-04-26T14:37:09Z,2026 Apr 26 1437:09,2026,2026.316737347793,Starlink Group 17-16,Falcon 9,FT5,B1088,15,40.3875,2026-03-17T05:19:09Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-097,2026-04-30T02:42:49Z,2026 Apr 30 0242:49,2026,2026.3263371702183,Starlink Group 17-36,Falcon 9,FT5,B1093,13,30.6533,2026-03-30T11:02:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-099,2026-05-01T18:06:10Z,2026 May  1 1806:10,2026,2026.3308336504313,Starlink Group 10-38,Falcon 9,FT5,B1069,31,63.2431,2026-02-27T12:16:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-100,2026-05-03T07:00:00Z,2026 May  3 0700:00,2026,2026.3350456621004,RideshareX-2026-100,Falcon 9,FT5,B1071,33,50.6681,2026-03-13T14:57:59Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-101,2026-05-06T03:59:19Z,2026 May  6 0359:19,2026,2026.3429210743277,Starlink Group 17-29,Falcon 9,FT5,B1081,24,40.2056,2026-03-26T23:03:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-103,2026-05-12T02:13:50Z,2026 May 12 0213:50,2026,2026.3591587392186,NRO Starshield A9,Falcon 9,FT5,B1097,9,22.4241,2026-04-19T16:03:09Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-107,2026-05-15T22:05:41Z,2026 May 15 2205:41,2026,2026.3696455162353,Dragon C209.6,Falcon 9,FT5,B1096,6,107.717,2026-01-28T04:53:16Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-110,2026-05-20T02:46:19Z,2026 May 20 0246:19,2026,2026.3811383498223,Starlink Group 17-42,Falcon 9,FT5,B1103,2,42.997,2026-04-07T02:50:39Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-111,2026-05-21T10:04:20Z,2026 May 21 1004:20,2026,2026.384711440893,Starlink Group 10-31,Falcon 9,FT5,B1077,28,62.8223,2026-03-19T14:20:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-114,2026-05-25T11:48:04Z,2026 May 25 1148:04,2026,2026.3958677067478,Starlink Group 10-47,Falcon 9,FT5,B1078,28,63.8757,2026-03-22T14:47:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-115,2026-05-26T14:50:34Z,2026 May 26 1450:34,2026,2026.3989546549974,Starlink Group 17-37,Falcon 9,FT5,B1100,6,33.4774,2026-04-23T03:23:09Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-117,2026-05-29T12:57:15Z,2026 May 29 1257:15,2026,2026.406958238204,Starlink Group 10-53,Falcon 9,FT5,B1085,16,57.0431,2026-04-02T11:55:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-119,2026-05-30T15:25:10Z,2026 May 30 1525:10,2026,2026.4099793886353,Starlink Group 17-41,Falcon 9,FT5,B1082,22,45.4551,2026-04-15T04:29:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-122,2026-06-03T15:40:39Z,2026 Jun  3 1540:39,2026,2026.4209677511415,Starlink Group 17-47,Falcon 9,FT5,B1088,16,38.0441,2026-04-26T14:37:09Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-123,2026-06-04T10:26:30Z,2026 Jun  4 1026:30,2026,2026.4231097793,Starlink Group 10-43,Falcon 9,FT5,B1090,12,78.8743,2026-03-17T13:27:34Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-126,2026-06-07T04:24:45Z,2026 Jun  7 0424:45,2026,2026.430640696347,Starlink Group 17-43,Falcon 9,FT5,B1097,10,26.0909,2026-05-12T02:13:50Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-127,2026-06-08T10:13:50Z,2026 Jun  8 1013:50,2026,2026.4340445839675,Starlink Group 10-35,Falcon 9,FT5,B1067,35,69.5409,2026-03-30T21:15:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-131,2026-06-11T15:05:59Z,2026 Jun 11 1505:59,2026,2026.4428196029935,Starlink Group 17-44,Falcon 9,FT5,B1071,34,39.3375,2026-05-03T07:00:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-133,2026-06-12T12:37:00Z,2026 Jun 12 1237:00,2026,2026.4452758751902,Starlink Group 10-54,Falcon 9,FT5,B1080,27,59.1277,2026-04-14T09:33:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-135,2026-06-15T15:34:35Z,2026 Jun 15 1534:35,2026,2026.4538329211061,Starlink Group 17-54,Falcon 9,FT5,B1093,14,46.5359,2026-04-30T02:42:49Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-139,2026-06-17T06:39:00Z,2026 Jun 17 0639:00,2026,2026.4582933789954,Bluebird 8 to 10,Falcon 9,FT5,B1077,29,26.8574,2026-05-21T10:04:20Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-141,2026-06-19T08:50:45Z,2026 Jun 19 0850:45,2026,2026.4640234969559,NRO Starshield C4,Falcon 9,FT5,B1103,3,30.2531,2026-05-20T02:46:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-143,2026-06-21T16:39:06Z,2026 Jun 21 1639:06,2026,2026.4703940258753,Starlink Group 17-28,Falcon 9,FT5,B1063,33,71.4825,2026-04-11T05:04:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-U03,2026-06-23T10:53:00Z,2026 Jun 23 1053:00,2026,2026.4752149923897,Starfall Demo,Falcon 9,FT5,B1078,29,28.9618,2026-05-25T11:48:04Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-145,2026-06-25T03:30:38Z,2026 Jun 25 0330:38,2026,2026.4798528031456,Starlink Group 17-45,Falcon 9,FT5,B1081,25,49.9801,2026-05-06T03:59:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-147,2026-06-28T16:09:18Z,2026 Jun 28 1609:18,2026,2026.4895154109588,Starlink Group 17-40,Falcon 9,FT5,B1088,17,25.0199,2026-06-03T15:40:39Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-148,2026-06-29T02:25:00Z,2026 Jun 29 0225:00,2026,2026.4906868340943,SXM-11,Falcon 9,FT5,B1085,17,30.5609,2026-05-29T12:57:15Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-150,2026-07-02T02:58:19Z,2026 Jul  2 0258:19,2026,2026.4989694000508,Starlink Group 17-46,Falcon 9,FT5,B1100,7,36.5054,2026-05-26T14:50:34Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-154,2026-07-05T10:50:00Z,2026 Jul  5 1050:00,2026,2026.508085996956,Starlink Group 10-50,Falcon 9,FT5,B1090,13,31.0163,2026-06-04T10:26:30Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-156,2026-07-07T07:12:00Z,2026 Jul  7 0712:00,2026,2026.5131506849316,Transporter-17,Falcon 9,FT5,B1097,11,30.1161,2026-06-07T04:24:45Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-157,2026-07-09T09:25:37Z,2026 Jul  9 0925:37,2026,2026.5188843543885,Starlink Group 10-42,Falcon 9,FT5,B1067,36,30.9665,2026-06-08T10:13:50Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-159,2026-07-11T03:00:49Z,2026 Jul 11 0300:49,2026,2026.523631690766,Starlink Group 17-48,Falcon 9,FT5,B1071,35,29.4964,2026-06-11T15:05:59Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-160,2026-07-14T01:28:17Z,2026 Jul 14 0128:17,2026,2026.5316748160833,Starlink Group 15-14,Falcon 9,FT5,B1093,15,28.4123,2026-06-15T15:34:35Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-161,2026-07-14T09:10:12Z,2026 Jul 14 0910:12,2026,2026.532553652968,Starlink Group 10-45,Falcon 9,FT5,B1080,28,31.8564,2026-06-12T12:37:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-163,2026-07-16T20:32:36Z,2026 Jul 16 2032:36,2026,2026.5393314307457,Tranche 1 TL-E,Falcon 9,FT5,B1103,4,27.4874,2026-06-19T08:50:45Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-166,2026-07-21T14:49:34Z,2026 Jul 21 1449:34,2026,2026.5523774099443,Starlink Group 17-39,Falcon 9,FT5,B1082,23,51.9753,2026-05-30T15:25:10Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-167,2026-07-21T21:15:00Z,2026 Jul 21 2115,2026,2026.5531107305935,MRV/MEP,Falcon 9,FT5,B1069,32,81.1311,2026-05-01T18:06:10Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-171,2026-07-25T15:51:21Z,2026 Jul 25 1551:21,2026,2026.5634538622526,Starlink Group 17-51,Falcon 9,FT5,B1100,8,23.5368,2026-07-02T02:58:19Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-174,2026-07-30T07:10:19Z,2026 Jul 30 0710:19,2026,2026.5761611808728,INTRUDER?,Falcon 9,FT5,B1096,7,75.3782,2026-05-15T22:05:41Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-175,2026-08-01T03:08:43Z,2026 Aug  1 0308:43,2026,2026.5811809677828,Starlink Group 17-52,Falcon 9,FT5,B1081,26,36.9848,2026-06-25T03:30:38Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-177,2026-08-04T17:05:03Z,2026 Aug  4 1705:03,2026,2026.5909913432267,Starlink Group 17-53,Falcon 9,FT5,B1063,34,44.018,2026-06-21T16:39:06Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-179,2026-08-05T07:49:40Z,2026 Aug  5 0749:40,2026,2026.5926744038559,Bluebird 11 to 13,Falcon 9,FT5,B1077,30,49.0491,2026-06-17T06:39:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-181,2026-08-08T16:35:02Z,2026 Aug  8 1635:02,2026,2026.601893138001,Starlink Group 17-38,Falcon 9,FT5,B1093,16,25.6297,2026-07-14T01:28:17Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-183,2026-08-11T15:58:26Z,2026 Aug 11 1558:26,2026,2026.61004268138,Starlink Group 10-19,Falcon 9,FT5,B1085,18,43.5649,2026-06-29T02:25:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-184,2026-08-12T04:46:47Z,2026 Aug 12 0446:47,2026,2026.6115045345002,Starlink Group 17-49,Falcon 9,FT5,B1103,5,26.3432,2026-07-16T20:32:36Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-185,2026-08-16T01:12:14Z,2026 Aug 16 0112:14,2026,2026.6220552384577,Globalstar 2R-1,Falcon 9,FT5,B1090,14,41.5988,2026-07-05T10:50:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-186,2026-08-16T01:50:45Z,2026 Aug 16 0150:45,2026,2026.6221285197869,SBST R-1,Falcon 9,FT5,B1088,18,48.4038,2026-06-28T16:09:18Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-190,2026-08-19T04:01:07Z,2026 Aug 19 0401:07,2026,2026.630595731862,Starlink Group 17-50,Falcon 9,FT5,B1097,12,42.8674,2026-07-07T07:12:00Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-192,2026-08-21T15:14:22Z,2026 Aug 21 1514:22,2026,2026.6373561009639,Starlink Group 10-39,Falcon 9,FT5,B1078,30,59.1815,2026-06-23T10:53:00Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-193,2026-08-22T07:25:16Z,2026 Aug 22 0725:16,2026,2026.6392033231862,Starlink Group 15-20,Falcon 9,FT5,B1100,9,27.6486,2026-07-25T15:51:21Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-196,2026-08-25T09:33:38Z,2026 Aug 25 0933:38,2026,2026.6476667300863,Starlink Group 10-49,Falcon 9,FT5,B1067,37,47.0056,2026-07-09T09:25:37Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-197,2026-08-26T09:35:11Z,2026 Aug 26 0935:11,2026,2026.6504094051243,Starlink Group 15-22,Falcon 9,FT5,B1082,24,35.7817,2026-07-21T14:49:34Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-200,2026-09-02T08:42:12Z,2026 Sep  2 0842:12,2026,2026.6694866818873,Starlink Group 15-23,Falcon 9,FT5,B1063,35,28.6508,2026-08-04T17:05:03Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-204,2026-09-06T14:26:54Z,2026 Sep  6 1426:54,2026,2026.6811014079149,Starlink Group 15-24,Falcon 9,FT5,B1088,19,21.5251,2026-08-16T01:50:45Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-206,2026-09-10T15:42:30Z,2026 Sep 10 1542:30,2026,2026.6922041476407,SBST R-2,Falcon 9,FT5,B1081,27,40.5235,2026-08-01T03:08:43Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-208,2026-09-13T18:49:00Z,2026 Sep 13 1849:00,2026,2026.7007781582952,O3b mPOWER 11/13,Falcon 9,FT5,B1080,29,61.4019,2026-07-14T09:10:12Z,CC / LC40,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
2026-214,2026-09-17T01:29:18Z,2026 Sep 17 0129:18,2026,2026.7097589421614,SBST TH-1,Falcon 9,FT5,B1097,13,28.8946,2026-08-19T04:01:07Z,VSFBS / SLC4E,OS,https://planet4589.org/space/gcat/data/launch/Falcon9.html
